COG2978
COG2162
COG1335
COG0494
COG2816
COG0494
COG0494
COG0838
COG1124
COG0864
COG1185
COG1185
COG0424
COG3852
COG0100
COG1670
COG1670
COG0211
COG1530
COG1884
COG2185
COG0036
COG0036
COG0698
COG0698
COG0199
COG0186
COG1047
COG0099
COG1187
COG3048
COG1760
COG1760
COG0085
COG0085
COG0054
COG0054
COG0080
COG0203
COG0500
COG0566
COG0566
COG0081
COG0689
COG1508
COG1508
COG0479
COG0120
COG0233
COG0185
COG0342
COG0397
COG2603
COG2603
COG0560
COG1932
COG1932
COG0202
COG0202
COG1952
COG3276
COG3276
COG1489
COG3414
COG1060
COG0301
COG0607
COG0301
COG0607
COG0235
COG0275
COG4657
COG4657
COG0817
COG0476
COG0476
COG2062
COG0653
COG3057
COG3057
COG0111
COG0654
COG0654
COG3165
COG2960
COG4106
COG0043
COG0043
COG0590
COG0590
COG0654
COG0654
COG0176
COG0802
COG0802
COG0525
COG0533
COG0533
COG0286
COG1179
COG1179
COG4096
COG0441
COG1921
COG0526
COG0421
COG0317
COG0317
COG0269
COG3623
COG0036
COG0526
COG0616
COG0419
COG0605
COG2922
COG0709
COG0251
COG0251
COG0357
COG1853
COG0742
COG2813
COG2813
COG4948
COG4660
COG4660
COG4659
COG4659
COG0632
COG0667
COG0360
COG0144
COG3270
COG2771
COG0568
COG0568
COG0568
COG0568
COG0096
COG1802
COG2878
COG2878
COG1187
COG1187
COG4658
COG4658
COG4656
COG4656
COG0778
COG0732
COG0732
COG2255
COG4167
COG2084
COG3727
COG0422
COG0422
COG0544
COG0220
COG0037
COG0037
COG2077
COG0336
COG0336
COG0500
COG0500
COG1946
COG2104
COG2897
COG2897
COG0168
COG0168
COG1720
COG0366
COG2265
COG2265
COG0219
COG0222
COG0086
COG0086
COG0826
COG2265
COG0564
COG0564
COG0564
COG0564
COG1187
COG1187
COG0094
COG0359
COG2933
COG1092
COG0564
COG0564
COG2961
COG0051
COG0782
COG0427
COG0557
COG3129
COG2813
COG1576
COG0797
COG1187
COG0227
COG0097
COG0293
COG0116
COG1092
COG0585
COG0564
COG1214
COG1214
COG0009
COG1838
COG2920
COG2920
COG0159
COG0159
COG1626
COG0147
COG0425
COG1553
COG1553
COG0569
COG0569
COG0134
COG0135
COG1190
COG0133
COG0565
COG0073
COG0143
COG0016
COG0172
COG0008
COG0072
COG0073
COG0018
COG0495
COG0442
COG0008
COG0751
COG4123
COG1190
COG0124
COG1385
COG2265
COG0594
COG0103
COG2032
COG0092
COG0144
COG0313
COG0268
COG0522
COG0539
COG1162
COG1595
COG1758
COG1758
COG0828
COG0030
COG0820
COG0820
COG0328
COG0772
COG0772
COG0352
COG0352
COG1178
COG2755
COG0110
COG0438
COG0438
COG1514
COG0498
COG0498
COG0251
COG0343
COG0343
COG1171
COG1171
COG0282
COG0814
COG1882
COG1760
COG2141
COG0848
COG3381
COG0745
COG0784
COG2198
COG0149
COG0149
COG1607
COG2917
COG2391
COG0454
COG0217
COG2805
COG1309
COG3021
COG1653
COG1063
COG1082
COG0673
COG3839
COG0425
COG0425
COG0454
COG0706
COG1011
COG1011
COG3592
COG0329
COG3391
COG4589
COG0671
COG2453
COG1376
COG1028
COG1028
COG2080
COG2080
COG4974
COG0084
COG5562
COG0667
COG0667
COG1666
COG1032
COG2194
COG1534
COG0084
COG2110
COG2897
COG2897
COG1678
COG0637
COG0637
COG1609
COG3106
COG2141
COG2141
COG0765
COG0319
COG5633
COG3150
COG0179
COG0863
COG0863
COG0204
COG0637
COG0251
COG2388
COG4667
COG0463
COG0463
COG1501
COG3787
COG2217
COG0789
COG4531
COG4531
COG1108
COG1121
COG3274
COG0438
COG0438
COG0381
COG2244
COG2244
COG2233
COG2233
COG0110
COG0110
COG0168
COG0168
COG2973
COG2973
COG1448
COG0382
COG0382
COG2226
COG2226
COG0389
COG3022
COG1319
COG0503
COG0503
COG0438
COG0438
COG0394
COG1529
COG2080
COG2327
COG2115
COG2115
COG2148
COG2148
COG0110
COG0110
COG0454
COG0489
COG3206
COG1529
COG0438
COG0438
COG0859
COG1045
COG1045
COG3623
COG0692
COG0101
COG0130
COG0492
COG0207
COG0207
COG0661
COG0037
COG0037
COG1951
COG0213
COG0287
COG1605
COG1175
COG1349
COG3248
COG0814
COG0814
COG1653
COG0654
COG0654
COG0488
COG0561
COG0561
COG1414
COG0759
COG0561
COG1011
COG0531
COG3789
COG1073
COG1690
COG5433
COG3001
COG1104
COG1104
COG1363
COG1940
COG0429
COG0463
COG0790
COG0432
COG2015
COG0523
COG0523
COG0183
COG0183
COG0435
COG0435
COG0792
COG0702
COG1253
COG2105
COG3153
COG3302
COG1199
COG2846
COG2846
COG2003
COG1775
COG1775
COG0673
COG0673
COG0129
COG4626
COG0243
COG0243
COG0586
COG0456
COG0456
COG1979
COG2375
COG1695
COG0663
COG2017
COG1309
COG3279
COG0006
COG3119
COG4146
COG0454
COG3237
COG2733
COG0400
COG0716
COG3150
COG1922
COG0472
COG0463
COG0463
COG5581
COG3153
COG1242
COG2149
COG1739
COG2091
COG3085
COG2258
COG2267
COG3710
COG4575
COG0735
COG0437
COG0437
COG1975
COG2350
COG0217
COG0451
COG3188
COG4239
COG0471
COG3013
COG0635
COG3031
COG0625
COG0625
COG0531
COG0288
COG0505
COG0505
COG0753
COG0458
COG2771
COG2109
COG2109
COG1024
COG1518
COG0500
COG1960
COG0329
COG0318
COG0031
COG0031
COG0531
COG1292
COG1129
COG1012
COG0596
COG2214
COG2386
COG2134
COG0644
COG4565
COG2352
COG2352
COG4987
COG2130
COG0007
COG1648
COG1045
COG0155
COG0155
COG0031
COG0031
COG0289
COG0289
COG2166
COG1349
COG0316
COG1278
COG1271
COG4988
COG1513
COG0843
COG1845
COG0175
COG0175
COG0664
COG0175
COG0288
COG4150
COG0520
COG0520
COG3711
COG1551
COG0019
COG1301
COG0369
COG0369
COG1609
COG2171
COG2171
COG1324
COG1324
COG0156
COG0271
COG1804
COG0132
COG0132
COG0502
COG0502
COG0789
COG0161
COG0161
COG0489
COG0531
COG1438
COG0503
COG0503
COG3700
COG1018
COG0776
COG1015
COG1015
COG2173
COG0076
COG0253
COG0253
COG3069
COG0270
COG0270
COG0109
COG0109
COG2895
COG0407
COG3125
COG1622
COG1118
COG0076
COG1686
COG1982
COG3266
COG3266
COG0586
COG0265
COG1566
COG1566
COG4579
COG3025
COG3025
COG0736
COG0736
COG1048
COG0777
COG0777
COG0841
COG0841
COG0439
COG4569
COG2224
COG3124
COG4147
COG0604
COG0437
COG0437
COG3302
COG1070
COG4154
COG4154
COG1454
COG1454
COG1838
COG1951
COG1838
COG1951
COG1838
COG1951
COG0114
COG0114
COG0735
COG0735
COG0601
COG0444
COG1982
COG0513
COG0747
COG0265
COG0265
COG1160
COG0232
COG0294
COG0294
COG0534
COG0656
COG1181
COG0712
COG0712
COG1182
COG0406
COG0406
COG0511
COG3077
COG0412
COG0697
COG0452
COG0669
COG0669
COG0237
COG0295
COG0258
COG0749
COG0417
COG0587
COG0587
COG0592
COG0272
COG3088
COG4235
COG0234
COG0593
COG0305
COG1484
COG1484
COG0368
COG0368
COG1215
COG1215
COG2038
COG0402
COG1807
COG0082
COG0431
COG0636
COG3312
COG2193
COG3250
COG0575
COG1252
COG0457
COG3711
COG0132
COG0132
COG0340
COG1654
COG0340
COG1654
COG0243
COG3040
COG1114
COG0617
COG1609
COG0637
COG3260
COG0247
COG0371
COG0765
COG0554
COG0059
COG0057
COG0057
COG1012
COG0403
COG1003
COG0309
COG0309
COG0068
COG0068
COG0404
COG0361
COG0296
COG0448
COG0448
COG1109
COG1109
COG0111
COG2252
COG1063
COG1207
COG2376
COG0743
COG0743
COG3155
COG1566
COG2076
COG1063
COG0050
COG4573
COG4573
COG0266
COG0545
COG0545
COG0206
COG1113
COG3960
COG1443
COG1802
COG2610
COG0562
COG0562
COG0772
COG0772
COG0366
COG1052
COG2252
COG0297
COG0768
COG0768
COG1210
COG0160
COG2716
COG0071
COG0071
COG1414
COG1414
COG1085
COG0327
COG0680
COG0680
COG0298
COG0651
COG3261
COG3262
COG3604
COG0298
COG1087
COG0326
COG0347
COG1126
COG0347
COG0491
COG3075
COG0580
COG0580
COG0028
COG0028
COG1349
COG1494
COG1494
COG2999
COG0067
COG0069
COG0070
COG0067
COG0069
COG0070
COG0279
COG0440
COG0440
COG3978
COG0391
COG0516
COG0517
COG0637
COG1391
COG1391
COG0834
COG1929
COG1929
COG0028
COG0028
COG0524
COG0240
COG0449
COG0449
COG0247
COG0578
COG0607
COG0607
COG1171
COG1171
COG0493
COG0493
COG0765
COG0008
COG0008
COG2084
COG0112
COG0112
COG0776
COG0174
COG0174
COG2844
COG0584
COG1126
COG1929
COG0129
COG1089
COG0667
COG0667
COG0115
COG0241
COG0241
COG0440
COG1028
COG1028
COG0479
COG0479
COG1937
COG1937
COG1062
COG0849
COG0531
COG2017
COG0375
COG0378
COG0409
COG2234
COG0696
COG0696
COG1249
COG4237
COG3261
COG3262
COG3622
COG3622
COG0221
COG0221
COG0001
COG2721
COG0177
COG0648
COG0191
COG0191
COG0480
COG0231
COG2084
COG1280
COG0334
COG1734
COG0243
COG0243
COG2837
COG0262
COG0262
COG0129
COG2822
COG0847
COG0847
COG0389
COG1154
COG1154
COG0364
COG0166
COG0166
COG1020
COG3319
COG1020
COG3319
COG2194
COG0248
COG4766
COG2050
COG1509
COG4816
COG1349
COG1879
COG4948
COG0338
COG3381
COG2812
COG2812
COG4993
COG2087
COG2087
COG0561
COG0745
COG0042
COG0042
COG0042
COG0042
COG0042
COG2230
COG2230
COG1974
COG0444
COG0783
COG0526
COG1651
COG1651
COG1609
COG0239
COG0737
COG0737
COG1409
COG1409
COG0747
COG0601
COG4535
COG2610
COG3678
COG1278
COG3696
COG1965
COG1965
COG5569
COG3142
COG1286
COG1376
COG1538
COG1169
COG1169
COG3192
COG0848
COG0373
COG2925
COG2246
COG0446
COG1902
COG0446
COG1902
COG3188
COG0148
COG0406
COG0406
COG0784
COG0834
COG2198
COG4812
COG4812
COG0158
COG0623
COG0183
COG1024
COG1250
COG1024
COG1250
COG0824
COG0764
COG0764
COG0243
COG2116
COG0524
COG2188
COG2188
COG0543
COG2884
COG1843
COG2747
COG3418
COG1677
COG3116
COG2177
COG1053
COG1053
COG1210
COG1210
COG1363
COG0465
COG1528
COG3029
COG3029
COG3247
COG0210
COG2249
COG2249
COG2877
COG1151
COG1151
COG1212
COG1212
COG0446
COG2918
COG0187
COG0546
COG0782
COG2156
COG1018
COG3405
COG0516
COG0516
COG0517
COG0794
COG0576
COG4774
COG4774
COG0716
COG1157
COG1157
COG0451
COG1528
COG1674
COG3539
COG0190
COG3080
COG1082
COG1073
COG0531
COG0588
COG0588
COG1587
COG1587
COG1643
COG1188
COG0634
COG0634
COG4680
COG4680
COG0107
COG0131
COG0241
COG0131
COG0241
COG0330
COG0537
COG3050
COG3050
COG0139
COG0140
COG0119
COG0119
COG2927
COG2927
COG0181
COG0470
COG0470
COG0451
COG0243
COG0545
COG0545
COG2197
COG2901
COG1987
COG1191
COG1191
COG1377
COG0243
COG2025
COG1706
COG1868
COG1338
COG0834
COG0811
COG0518
COG0519
COG0223
COG0223
COG4779
COG4114
COG1047
COG1047
COG0437
COG0437
COG0437
COG2924
COG0113
COG1705
COG3951
COG3058
COG1804
COG4594
COG0708
COG1526
COG1595
COG2382
COG2382
COG0609
COG2184
COG2184
COG0053
COG3188
COG1298
COG0394
COG0625
COG0625
COG1684
COG1539
COG0285
COG0285
COG1539
COG2194
COG2194
COG1159
COG4819
COG0764
COG0764
COG0304
COG0304
COG1024
COG1250
COG1309
COG1012
COG0370
COG1021
COG1021
COG0332
COG0332
COG0463
COG0463
COG2186
COG2186
COG2407
COG0813
COG0656
COG0754
COG0754
COG0331
COG0304
COG0304
COG1535
COG3433
COG2055
COG2977
COG1722
COG1570
COG2814
COG2942
COG0541
COG0045
COG0810
COG0550
COG0551
COG0550
COG0551
COG0550
COG0550
COG2166
COG2166
COG0561
COG0760
COG0074
COG0520
COG0173
COG0013
COG2022
COG2022
COG1028
COG0513
COG0625
COG2969
COG0402
COG0021
COG0021
COG3064
COG3005
COG0243
COG0629
COG0691
COG0243
COG0243
COG0483
COG0752
COG0566
COG0566
COG0605
COG1166
COG1166
COG1586
COG1586
COG3033
COG0431
COG0431
COG0823
COG0568
COG0568
COG0048
COG0184
COG3726
COG0238
COG1501
COG1444
COG1349
COG1349
COG0674
COG1013
COG1014
COG0674
COG1013
COG1014
COG1959
COG0649
COG0852
COG0649
COG0852
COG1989
COG0574
COG0574
COG1942
COG0248
COG0248
COG0793
COG1009
COG4806
COG3254
COG0513
COG0513
COG4948
COG1158
COG3209
COG3209
COG3209
COG1280
COG1280
COG0196
COG0196
COG2937
COG2937
COG0216
COG1186
COG4108
COG0438
COG0859
COG0859
COG1442
COG1442
COG0859
COG0859
COG2244
COG0416
COG0416
COG0760
COG0760
COG0652
COG0652
COG0621
COG0209
COG0209
COG0209
COG2264
COG2264
COG0695
COG3088
COG3088
COG3288
COG1496
COG2165
COG4795
COG4967
COG4969
COG0839
COG0781
COG0508
COG0508
COG0413
COG0413
COG1529
COG2080
COG2080
COG1319
COG0617
COG0617
COG0380
COG0380
COG4145
COG1893
COG0188
COG0188
COG4778
COG0415
COG2026
COG2026
COG1113
COG1113
COG1735
COG1735
COG0325
COG0204
COG0204
COG3077
COG2820
COG0454
COG3041
COG3041
COG0402
COG0589
COG0246
COG0210
COG5383
COG3238
COG0246
COG0246
COG4117
COG4670
COG0247
COG0277
COG0644
COG3283
COG3161
COG3037
COG3037
COG3414
COG3112
COG2211
COG0074
COG2606
COG1226
COG4651
COG2921
COG3099
COG0737
COG1801
COG1174
COG1125
COG1125
COG3082
COG0163
COG0163
COG1968
COG1968
COG1131
COG2197
COG3119
COG3119
COG5339
COG1566
COG0437
COG0169
COG0778
COG1063
COG2893
COG0035
COG0035
COG0346
COG0666
COG1064
COG1064
COG1028
COG1028
COG3127
COG0436
COG0436
COG0790
COG1451
COG3008
COG1126
COG1335
COG1765
COG0673
COG2081
COG1295
COG2982
COG1349
COG2721
COG1904
COG0384
COG0243
COG4221
COG1312
COG1312
COG4989
COG3468
COG2414
COG0676
COG3189
COG4245
COG1737
COG1204
COG1393
COG2244
COG0673
COG2183
COG5433
COG0191
COG2979
COG2995
COG0861
COG1253
COG1597
COG1174
COG1174
COG0246
COG1288
COG0622
COG0625
COG0625
COG1090
COG1090
COG1680
COG2837
COG1393
COG2976
COG2885
COG0566
COG0566
COG4536
COG0644
COG1954
COG0277
COG0277
COG1794
COG0739
COG3829
COG0078
COG0493
COG0493
COG0493
COG1142
COG1762
COG0020
COG0020
COG1408
COG0121
COG3122
COG1215
COG1215
COG1862
COG1862
COG1028
COG0556
COG0322
COG5433
COG4886
COG0641
COG0673
COG0673
COG3839
COG0235
COG0129
COG0531
COG2501
COG1961
COG1063
COG3251
COG5433
COG0596
COG0824
COG3188
COG4677
COG1131
COG2828
COG1048
COG3568
COG0842
COG0547
COG0668
COG0668
COG1376
COG3593
COG0671
COG0561
COG2990
COG0790
COG0561
COG0393
COG1335
COG2249
COG0501
COG0531
COG1944
COG2989
COG0633
COG3217
COG1832
COG2227
COG2227
COG0584
COG1387
COG0673
COG0572
COG3685
COG3971
COG3971
COG1414
COG0376
COG1643
COG0761
COG0761
COG1464
COG1211
COG0646
COG1410
COG0324
COG0563
COG0191
COG0191
COG1226
COG1226
COG1220
COG1104
COG0822
COG0822
COG0156
COG1652
COG4573
COG0127
COG1197
COG1197
COG3187
COG5405
COG0821
COG0821
COG0763
COG0763
COG1560
COG1560
COG1560
COG1560
COG3839
COG0662
COG0836
COG0840
COG1401
COG1401
COG3017
COG0024
COG2225
COG2225
COG1304
COG1136
COG1043
COG1043
COG2186
COG0243
COG0243
COG3043
COG3062
COG0348
COG2181
COG2181
COG2180
COG2180
COG2181
COG2180
COG2180
COG1140
COG1140
COG5013
COG5013
COG1067
COG1560
COG1560
COG0671
COG0280
COG0281
COG0845
COG2182
COG2225
COG0626
COG2814
COG0192
COG0192
COG1135
COG1803
COG1803
COG4785
COG0344
COG0424
COG1902
COG1515
COG0655
COG1488
COG1328
COG1328
COG0602
COG0602
COG3604
COG1251
COG1327
COG4235
COG4235
COG0601
COG1251
COG2146
COG0739
COG0426
COG1773
COG0426
COG1773
COG0846
COG1057
COG0494
COG0494
COG1194
COG0157
COG1140
COG1140
COG0747
COG1482
COG1482
COG1575
COG1575
COG0447
COG0447
COG3060
COG1403
COG1132
COG0778
COG0778
COG1694
COG1740
COG0840
COG0840
COG0841
COG1897
COG3713
COG1109
COG0039
COG1441
COG1165
COG1165
COG0596
COG2909
COG2211
COG0318
COG1169
COG1169
COG0626
COG0620
COG0620
COG1971
COG0314
COG0314
COG0746
COG1008
COG1007
COG1905
COG1905
COG1894
COG1894
COG0445
COG1005
COG1321
COG1143
COG1143
COG2896
COG0521
COG0683
COG1663
COG0374
COG0457
COG1034
COG1034
COG0374
COG0685
COG0621
COG0621
COG2060
COG1959
COG0142
COG0142
COG0142
COG0142
COG1947
COG0475
COG1226
COG0475
COG1226
COG0517
COG0794
COG0469
COG0773
COG0773
COG1846
COG0125
COG1854
COG0454
COG1042
COG0833
COG1044
COG1044
COG2008
COG2908
COG0110
COG0110
COG0245
COG0851
COG0851
COG0597
COG1172
COG1359
COG0582
COG0582
COG0475
COG1226
COG0475
COG1226
COG1859
COG0469
COG3769
COG3769
COG0482
COG0486
COG0315
COG0315
COG0303
COG0303
COG0476
COG0476
COG2040
COG0768
COG0225
COG2188
COG2188
COG1914
COG0250
COG1792
COG0668
COG0383
COG0665
COG4121
COG2001
COG2717
COG1247
COG1977
COG1977
COG1132
COG0741
COG1763
COG1763
COG2068
COG0725
COG0320
COG0320
COG0774
COG0229
COG0472
COG0472
COG1956
COG3722
COG0521
COG0521
COG1291
COG1360
COG0579
COG3717
COG3717
COG0524
COG1414
COG3158
COG0565
COG1466
COG1466
COG1076
COG1609
COG0481
COG0119
COG0119
COG1280
COG2249
COG2249
COG2216
COG1519
COG1778
COG1778
COG1989
COG1989
COG0246
COG1877
COG1940
COG3055
COG0637
COG0770
COG0171
COG0171
COG1986
COG1986
COG0728
COG0796
COG3066
COG3066
COG0249
COG0249
COG0647
COG1940
COG0773
COG1056
COG1396
COG3172
COG0379
COG1940
COG1940
COG0363
COG3010
COG3010
COG4948
COG4948
COG0188
COG0593
COG2262
COG0040
COG0118
COG3071
COG0330
COG3550
COG0079
COG0276
COG1923
COG0408
COG4635
COG0106
COG0635
COG0635
COG1052
COG2360
COG0189
COG0189
COG0323
COG0323
COG0850
COG2894
COG2951
COG1299
COG1445
COG1762
COG1299
COG1445
COG1762
COG0187
COG0187
COG0771
COG2103
COG1640
COG1640
COG0812
COG0812
COG0814
COG0744
COG0744
COG0707
COG0707
COG1077
COG2041
COG0769
COG0775
COG0095
COG0766
COG0766
COG0321
COG1982
COG0815
COG0815
COG1974
COG0346
COG1201
COG1620
COG3663
COG0066
COG0066
COG0682
COG0065
COG0065
