COG0088
COG0044
COG0353
COG0745
COG0317
COG0858
COG1195
COG1200
COG2137
COG1381
COG0284
COG0528
COG1186
COG0571
COG0468
COG1372
COG1158
COG0806
COG0209
COG0230
COG0216
COG0081
COG0261
COG0244
COG0629
COG0541
COG0045
COG1190
COG1290
COG2010
COG0461
COG0638
COG0094
COG0104
COG0041
COG1828
COG0151
COG0138
COG1932
COG2032
COG0653
COG0690
COG1196
COG0653
COG1799
COG0201
COG1314
COG0111
COG0341
COG0605
COG5651
COG0691
COG0499
COG1826
COG0176
COG0180
COG0805
COG0162
COG3268
COG0441
COG0525
COG0060
COG0143
COG0495
COG0215
COG0013
COG0642
COG0124
COG0072
COG0073
COG0018
COG0172
COG0016
COG0442
COG1351
COG0422
COG2022
COG2897
COG0037
COG3208
COG0352
COG0776
COG0464
COG0464
COG0717
COG0274
COG0031
COG0253
COG1181
COG0329
COG0356
COG0056
COG0502
COG4770
COG0669
COG1058
COG1546
COG0542
COG0740
COG2127
COG0542
COG2230
COG0237
COG2320
COG1920
COG1521
COG1622
COG0711
COG0712
COG0636
COG0355
COG0224
COG0711
COG0520
COG1218
COG2217
COG0474
COG2217
COG1219
COG0234
COG0740
COG0458
COG0156
COG0459
COG0459
COG1168
COG0484
COG2134
COG0337
COG0082
COG0757
COG0464
COG0703
COG0165
COG1362
COG0161
COG0132
COG2193
COG0511
COG0505
COG2352
COG0575
COG0192
COG0083
COG3961
COG0283
COG0508
COG0567
COG0646
COG1410
COG0563
COG1575
COG0821
COG0127
COG0194
COG0462
COG0187
COG0391
COG0326
COG4581
COG0140
COG0518
COG0519
COG1211
COG0626
COG0040
COG0516
COG0517
COG1947
COG0245
COG0028
COG0761
COG0221
COG0801
COG0554
COG1494
COG1207
COG0112
COG0588
COG0449
COG1391
COG0188
COG1372
COG0240
COG0131
COG0118
COG0782
COG0139
COG0106
COG0107
COG0079
COG0059
COG0440
COG0576
COG1420
COG0532
COG0361
COG1171
COG0129
COG1321
COG0115
COG0290
COG0634
COG0501
COG0550
COG1754
COG2346
COG1579
COG1305
COG0178
COG0719
COG0207
COG0586
COG0719
COG2308
COG0692
COG0149
COG0547
COG0566
COG0009
COG0322
COG1573
COG1660
COG0210
COG1968
COG0556
COG0134
COG0802
COG0351
COG2897
COG0133
COG0101
COG0492
COG0526
COG0336
COG0544
COG5512
COG0020
COG0210
COG3599
COG3191
COG4974
COG0472
COG0582
COG0477
COG1678
COG1234
COG3315
COG0656
COG2304
COG0516
COG0517
COG0705
COG3315
COG2062
COG1837
COG1061
COG3336
COG0718
COG0204
COG0637
COG3599
COG1819
COG0560
COG4122
COG1260
COG1481
COG0159
COG0130
COG0220
COG0533
COG0147
COG0498
COG0021
COG1187
COG1399
COG0217
COG1846
COG0586
COG0456
COG0516
COG1082
COG1554
COG1615
COG0612
COG0173
COG0154
COG0721
COG0064
COG0276
COG0578
COG0141
COG0509
COG0404
COG0448
COG0403
COG1003
COG1109
COG1722
COG4842
COG2025
COG1159
COG0001
COG0304
COG0264
COG0231
COG4842
COG2086
COG0294
COG0294
COG0648
COG0148
COG0242
COG0772
COG0552
COG0493
COG0493
COG1146
COG1539
COG1060
COG0304
COG0183
COG0318
COG1570
COG0778
COG1478
COG1249
COG0592
COG0593
COG0358
COG0484
COG0743
COG1160
COG0272
COG0232
COG0305
COG0258
COG0749
COG0756
COG1154
COG0020
COG0262
COG0443
COG0587
COG0480
COG1024
COG1024
COG0177
COG1024
COG0050
COG0055
COG0190
COG0324
COG0481
COG0065
COG1974
COG0320
COG0321
COG0066
COG0621
COG0473
COG0119
COG2409
COG2409
COG1165
COG0620
COG2225
COG4578
COG0597
COG2021
COG0061
COG0681
COG0682
COG0157
COG0171
COG0388
COG0379
COG0029
COG1914
COG2076
COG4948
COG2409
COG0642
COG2226
COG0039
COG1190
COG2898
COG1127
COG0215
COG2120
COG0766
COG0771
COG0707
COG0438
COG0812
COG0796
COG1057
COG0456
COG0769
COG0225
COG0773
COG2409
COG0482
COG0745
COG0627
COG0745
COG0472
COG1970
COG2001
COG0770
COG0205
COG0540
COG2255
COG0008
COG0092
COG0103
COG0030
COG0483
COG0228
COG0268
COG0185
COG0357
COG0632
COG0090
COG0256
COG0292
COG0211
COG1841
COG0359
COG0203
COG0233
COG0291
COG0254
COG1825
COG0097
COG0222
COG0197
COG0238
COG0522
COG0096
COG0098
COG0360
COG0049
COG0099
COG0186
COG0102
COG0093
COG0091
COG0198
COG0089
COG0080
COG0200
COG0054
COG0750
COG0208
COG0335
COG0688
COG0497
COG0573
COG0005
COG0581
COG0689
COG0202
COG0164
COG0698
COG1758
COG3510
COG0036
COG0085
COG0594
COG0051
COG0048
COG0199
COG0100
COG0255
COG0087
COG0539
COG0086
COG0052
COG0184
COG0684
COG0342
COG0275
COG0817
COG0537
COG0816
COG1862
COG0319
COG0706
COG0424
COG1090
COG0747
COG0792
COG0846
COG0126
COG1327
COG1780
COG1637
COG0704
COG0062
COG0063
COG0057
COG0160
COG1012
COG0166
COG0302
COG0223
COG0113
COG0373
COG0181
COG0327
COG3323
COG1674
COG0266
COG2177
COG0206
COG0407
COG0465
COG0019
COG0460
COG4992
COG0137
COG1438
COG0252
COG0042
COG2217
COG2038
COG1072
COG0391
COG0843
COG1845
COG0109
COG0520
COG2096
COG3161
COG2141
COG0077
COG0438
COG0515
COG2815
COG0515
COG0311
COG0214
COG1274
COG1702
COG0105
COG0781
COG0414
COG0078
COG0637
COG1877
COG0853
COG2378
COG2378
COG1475
COG0259
COG0345
COG4799
COG1496
COG0413
COG0250
COG0380
COG1949
COG0325
COG0515
COG0306
COG2937
COG1185
COG0350
COG0536
COG0195
COG1232
COG1940
COG0652
COG2154
COG0014
COG1714
COG2890
COG0638
COG0855
COG0652
COG0263
COG1198
COG0642
COG0248
COG0236
COG2224
COG0071
COG0627
COG0736
COG0363
COG0627
COG0489
COG0002
COG0548
COG0191
COG1960
COG1816
COG2246
COG1055
COG0260
COG0787
COG0154
COG0627
COG2094
COG0128
COG1364
COG0657
COG1012
COG0860
COG0860
COG3409
COG0640
COG2609
COG0665
COG1482
COG0277
COG1595
COG0277
COG0537
COG0277
COG0558
COG2838
COG1846
COG1048
COG1670
COG0108
COG0807
COG1295
COG0583
COG2267
COG1714
COG0147
COG0611
COG0735
COG1304
COG1835
COG0204
COG0560
COG1612
COG0196
COG5479
COG0476
COG0607
COG0616
COG0834
COG5651
COG1309
COG0508
COG1329
COG1653
COG1695
COG1595
COG2040
COG0568
COG2071
COG0393
COG1252
COG1651
COG0142
COG1714
COG1752
COG0470
COG0596
COG0604
COG0491
COG1585
COG0598
COG0451
COG1544
COG1309
COG0526
COG1169
COG0596
COG2246
COG1295
COG0494
COG0469
COG3321
COG0450
COG1928
COG0791
COG0406
COG0568
COG0117
COG1985
COG1316
COG1653
COG1847
COG1884
COG2185
COG1404
COG1028
COG0490
COG2142
COG2223
COG0318
COG1109
COG2270
COG2261
COG2329
COG1210
COG0265
COG3576
COG0822
COG0566
COG0174
COG0007
COG1587
COG1835
COG0219
COG0494
COG0512
COG1113
COG0730
COG0303
COG2835
COG0789
COG1022
COG3320
COG1278
COG1879
COG1674
COG0475
COG1875
COG0768
COG1403
COG0412
COG0524
COG2124
COG0313
COG0150
COG1686
COG1131
COG0318
COG1121
COG3319
COG3321
COG0686
COG3786
COG0456
COG0362
COG2186
COG1192
COG1028
COG2135
COG2519
COG0584
COG2104
COG2919
COG0006
COG1020
COG0791
COG2114
COG0307
COG0464
COG1028
COG2367
COG0791
COG0330
COG0034
COG0267
COG0026
COG0152
COG1117
COG0504
COG0193
COG0046
COG1540
COG0167
COG0226
COG0047
COG1183
COG1466
COG1305
COG2508
COG0747
COG2755
COG0406
COG0248
COG3583
COG2303
COG0526
COG0318
COG0455
COG4243
COG0169
COG1721
COG0385
COG5282
COG0251
COG0304
COG0331
COG2030
COG4981
COG4799
COG0015
COG1131
COG0596
COG0491
COG0447
COG0288
COG0842
COG1309
COG0395
COG0455
COG0695
COG0742
COG2114
COG3899
COG0803
